otu name,16rRNA,Kingdom,Phylum,Class,Order,Family,Genus,Species,AK001,AK002,AK003,AK004,AK005,AK006,AK007,AK008,AK009,AK010,AK011,AK012,AK013,AK014,AK015,AK016,AK017,AK018,AK019,AK020,AK021,AK022,AK023,AK024,AK025,AK026,AK027,AK028,AK029,AK030,AK031,AK032,AK033,AK034,AK035,AK036,AK037,AK038,AK039,AK040,AK041,AK042,AK043,AK044,AK045,AK046,AK047,AK048,AK049,AK050,AK051,AK052,AK053,AK054,AK055,AK056,AK057,AK058,AK059,AK060,AK061,AK062,AK063,AK064,AK065,AK066,AK067,AK068,AK069,AK070,AK071,AK072,AK073,AK074,AK075,AK076,AK077,AK078,AK079,AK080,AK081,AK082,AK083,AK084,AK085,AK086,AK087,AK088,AK089,AK090,AK091,AK092,AK093,AK094,AK095,AK096,AK097,AK098,AK099,AK100,AK101
OTU_727,ay030341.1 kocuria rhizophila str. kl_057  ,k__bacteria,p__actinobacteria,c__actinobacteria,o__actinomycetales,f__micrococcaceae,g__kocuria,s__kocuria rhizophila,0.903089987,0.477121255,0.301029996,0.477121255,0.477121255,0.903089987,0.301029996,0,0,0,0.477121255,0.954242509,0.477121255,0.602059991,0,1.041392685,0.77815125,0,0.301029996,1.908485019,0.477121255,0.301029996,0,0.903089987,2.285557309,0.477121255,0,0.602059991,0,1.982271233,0.602059991,0.301029996,0.301029996,0.477121255,0.477121255,0,0.477121255,0,0,0,0.77815125,0.698970004,0.477121255,0.477121255,0,0.477121255,2.290034611,2.599883072,0.954242509,0.84509804,2.029383778,0.301029996,0,0,0,0,0.602059991,0,0.477121255,0.477121255,0,0.602059991,0.301029996,0.77815125,0,0,0,0.477121255,0,0,0.301029996,0,2.064457989,0,0,0,0,0,0,0,0,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,0.477121255,0,0,0,0.301029996,0.301029996
OTU_7343,thiohalocapsa halophila ,k__bacteria,p__proteobacteria,c__gammaproteobacteria,o__chromatiales,f__chromatiaceae,g__thiohalocapsa,s__thiohalocapsa halophila,0.301029996,0,0.477121255,0.301029996,0,0,0,0,0,0,0,0,0,0.301029996,0,0.301029996,0,0,0,0.301029996,0.477121255,0.301029996,0.903089987,0,0.301029996,0.477121255,0.301029996,0.84509804,0.602059991,0.301029996,0.301029996,0.301029996,0.301029996,0.698970004,0,0,0.477121255,0,0.602059991,0.602059991,1.959041392,1.919078092,0.84509804,0.301029996,0,0,0.301029996,0,0.477121255,0,0.301029996,0.698970004,0.301029996,0,0,0,0.698970004,0,2.474216264,1.913813852,0.698970004,2.012837225,2.136720567,0.301029996,0.602059991,0.77815125,1,0.698970004,1.176091259,0,1,0,0,0,0.954242509,0.301029996,0,0,0,0,0.477121255,0.477121255,0.301029996,0,0,0.477121255,0.301029996,0.477121255,0,0.698970004,0.477121255,0,0.301029996,0.602059991,0,0.301029996,0,0,0,0.301029996,0.602059991
OTU_832,uncultured marinobacter sp. ,k__bacteria,p__proteobacteria,c__gammaproteobacteria,o__alteromonadales,f__alteromonadaceae,g__marinobacter,s__marinobacter spp.,0.301029996,0.477121255,0.301029996,0,0.477121255,0.602059991,0.77815125,0,0,0.301029996,0,0,0.477121255,0.301029996,0.301029996,0.301029996,0,0.602059991,0,0.698970004,1.079181246,0.84509804,0.954242509,0,0.477121255,0.903089987,0.903089987,0.954242509,0.903089987,0.301029996,0.954242509,0.77815125,0.477121255,0.477121255,0.84509804,0,0.84509804,0.301029996,2.488550717,0.301029996,2.245512668,2.225309282,2.033423755,0.477121255,0.301029996,0.301029996,0.84509804,0.602059991,0.301029996,0,0.301029996,0.301029996,0,0,0.301029996,0.301029996,0,0.301029996,0.301029996,1.491361694,0.301029996,0.77815125,0.954242509,0,0.301029996,0,1.531478917,0.477121255,0.477121255,0,0.301029996,0,0.301029996,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0,0,0,0,0,0,0
OTU_1262,pirellula sp. 81 ,k__bacteria,p__planctomycetes,c__planctomycetia,o__planctomycetales,f__planctomycetaceae,g__pirellula,s__pirellula sp.,0,0,0.301029996,0,0,0.477121255,0.477121255,0.301029996,0,0,0,0,0,0,0,0,0,0,0.301029996,0.698970004,1.857332496,0,1.041392685,0.602059991,0,1.919078092,0.602059991,1.908485019,1.113943352,0.301029996,0.698970004,1.579783597,0,1.770852012,1.633468456,0.301029996,1.681241237,0.301029996,0.301029996,0,0.84509804,1.079181246,1.531478917,0.477121255,0,0,0,0,0,0,0,0.301029996,0,0,0,0,0,0.301029996,1.322219295,1.748188027,0.477121255,1.278753601,1.113943352,0.301029996,2.167317335,0.77815125,2.158362492,0.698970004,0.301029996,0,0.698970004,0,0,0,0,0,0.301029996,0,0.301029996,0,0,0,0.301029996,0,0,0,0,0,0,0,0,0.301029996,0,0,0,0,0,0,0,0.301029996,0
OTU_423,ameyamaea chiangmaiensis ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhodospirillales,f__acetobacteraceae,g__ameyamaea,s__ameyamaea chiangmaiensis,0.602059991,0,0,0.301029996,1.176091259,1.505149978,0,2.920123326,0.477121255,0.84509804,1.342422681,1.041392685,0.477121255,0.77815125,2.778874472,1.079181246,0.602059991,0.477121255,0.602059991,1.322219295,1.113943352,0,1.079181246,0.301029996,0,0.954242509,0.477121255,0.84509804,0.77815125,0.477121255,0.602059991,0.477121255,0.698970004,0.77815125,0.477121255,0.301029996,0.77815125,0.477121255,0.477121255,0,0.77815125,0.77815125,0.477121255,0.477121255,0.301029996,0,0,0.477121255,0.77815125,0.602059991,0.602059991,0,0.301029996,0,0,0,0,0,0.477121255,0,0,0,0,0,0,0,0.84509804,0.301029996,0,0,0,0,0,0,0,0,0,0,0.301029996,0,0,0,0,0,0,0.301029996,1.414973348,0,0,0,0,0,0,0,0.301029996,0.301029996,0,0,0,0,0
OTU_14070,atopostipes sp. 17.2 aw ,k__bacteria,p__firmicutes,c__bacilli,o__lactobacillales,f__carnobacteriaceae,g__atopostipes,s__atopostipes sp.,0,0.301029996,0.301029996,0,1.079181246,0,0.301029996,0,0.301029996,0,0.301029996,1,0,0.954242509,0,0,0,0,0,0.301029996,0,0.301029996,0,0.301029996,1.301029996,0,0.301029996,0.301029996,0.301029996,0,0.698970004,0,0.477121255,0.301029996,0.477121255,0,0.301029996,0,0,0,0,0.602059991,0,0,0.903089987,0.301029996,0.477121255,0,0,0,0,0.477121255,0.903089987,0,0.698970004,1.146128036,1.568201724,0.602059991,0.477121255,0,0.602059991,0.698970004,0.903089987,0.477121255,0.77815125,0.477121255,1,0.301029996,0,1.113943352,0.477121255,1.079181246,1.505149978,1.041392685,2.326335861,0.84509804,0.698970004,0.301029996,1.146128036,0.698970004,0,0.301029996,0.698970004,0.301029996,0,0.301029996,0,0,0.301029996,0.477121255,0.301029996,0,0.301029996,0.301029996,0.77815125,0.602059991,0,0,0,0,0
OTU_844,arenicella xantha ,k__bacteria,p__proteobacteria,c__gammaproteobacteria,o__arenicellales,f__arenicellaceae,g__arenicella,s__arenicella xantha,0.477121255,0.301029996,0.77815125,0,0,0.477121255,0.84509804,0.301029996,0,0.301029996,0.301029996,0.477121255,0.698970004,0.477121255,0.301029996,0.698970004,0.77815125,0.602059991,0.301029996,0.477121255,0.903089987,0.477121255,0.77815125,0.477121255,0.477121255,0.77815125,0,0.77815125,1.041392685,0,0.477121255,0.602059991,0.477121255,0.477121255,0.698970004,0.301029996,0.903089987,0.301029996,0.77815125,0.77815125,1.681241237,1.146128036,2.784617293,1.806179974,0,0,0.477121255,0.477121255,0,0,0.84509804,0,0,0,0,0,0,0,0.77815125,0.477121255,0.301029996,0.602059991,0.77815125,0.301029996,0.602059991,1.380211242,0.602059991,1.944482672,0.602059991,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0,0,0,0,0,0,0.301029996,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0.301029996
OTU_598,leptolyngbya sp. hbc4 ,k__bacteria,p__cyanobacteria,c__cyanobacteria,o__oscillatoriales,f__oscillatoriales,g__leptolyngbya,s__leptolyngbya sp.,0.602059991,0.301029996,0.477121255,0.301029996,0,0.602059991,0.477121255,0.301029996,0,0,0.301029996,0,0,0.301029996,0,0.301029996,0,0,0.477121255,0.301029996,0.84509804,0.698970004,1.69019608,0.698970004,0.77815125,2.152288344,0.903089987,1.113943352,0.954242509,1.230448921,3.040206628,1.397940009,0.954242509,0.903089987,1.041392685,1.041392685,1.041392685,0,0.698970004,0,1.255272505,0.903089987,0.301029996,0,0,0.698970004,0.84509804,0.77815125,0,0.698970004,0.301029996,0,0.301029996,0,0,0,0.301029996,0.301029996,0.602059991,0.301029996,0.301029996,0.477121255,0.301029996,1.113943352,0.301029996,0,0.698970004,0,1.505149978,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0.301029996,0,0.301029996,0,0,0,0,0
OTU_893,uncultured methylocella sp. ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhizobiales,f__beijerinckiaceae,g__methylocella,s__methylocella spp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.158362492,0.903089987,1.079181246,0.954242509,0.77815125,0.84509804,0.602059991,1.301029996,1.113943352,1.672097858,1.113943352,1.301029996,0.477121255,1.113943352,0.903089987,1.505149978,1.113943352,0.954242509,0.301029996,3.079181246,0.477121255,0.84509804,0.301029996,1.462397998,0.477121255,0.301029996,0.301029996,0.301029996,0.301029996,0.301029996,0,1.079181246,0.698970004,0.84509804,1.568201724,0.602059991,0,1.477121255,0.602059991,0.301029996,0,0,0.77815125,0,1.278753601,0,0,0,0.698970004,0.301029996
OTU_631,aj868424.1 methylosinus trichosporium str. bf1  ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhizobiales,f__methylocystaceae,g__methylosinus,s__methylosinus trichosporium,0,0,0,0,0,0.77815125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.913813852,0.301029996,1.698970004,1.301029996,1,1.041392685,0.954242509,1.079181246,1,1.176091259,0.903089987,1.079181246,0.698970004,0.698970004,1.041392685,1.204119983,0.903089987,0,0,1.079181246,0.698970004,0.477121255,0.301029996,0.954242509,0.301029996,1.113943352,0.698970004,0.602059991,0,0,0.301029996,0.698970004,0.602059991,0.602059991,0.903089987,0.698970004,0,1.62324929,0.477121255,0.301029996,0,0.301029996,0.602059991,0,0.954242509,0,0,0,3.102090526,2.561101384
OTU_1254,solirubrobacter sp. gtgr_8 ,k__bacteria,p__actinobacteria,c__actinobacteria,o__solirubrobacterales,f__solirubrobacteraceae,g__solirubrobacter,s__solirubrobacter sp.,0.301029996,0,0,0,0.477121255,0.301029996,0.301029996,0.301029996,0.301029996,0,0.301029996,0.301029996,0,0,0,2.029383778,0,0.301029996,0,1.602059991,0.602059991,0.477121255,0.602059991,0,0,0.477121255,0,1.079181246,0.477121255,0.301029996,0.602059991,0.301029996,1.770852012,0.477121255,0.477121255,0,0,0,0,0.301029996,1,0.477121255,0.301029996,0.477121255,0,0.301029996,0,0,0.954242509,0,1.491361694,0.698970004,0.301029996,0.301029996,0,0.602059991,0.301029996,0.698970004,0.77815125,0.602059991,0.698970004,1.255272505,0.301029996,0,0.698970004,0.301029996,0.477121255,0.301029996,0.301029996,0,0.602059991,0,0.477121255,0,0.602059991,0,0.301029996,0,0,0,0,0.301029996,0.477121255,0,0,0.301029996,0.477121255,0.301029996,0.301029996,2.214843848,2.269512944,0.301029996,1.278753601,0.698970004,0,0,0,0,0,0,0
OTU_757,litorilinea aerophila ,k__bacteria,p__chloroflexi,c__caldilineae,o__caldilineales,f__caldilineaceae,g__litorilinea,s__litorilinea aerophila,0.602059991,0.301029996,0.477121255,0.301029996,0.477121255,0.84509804,0.477121255,0,0,0,0,0.301029996,0.301029996,0,0.301029996,0.301029996,0,0.301029996,0.301029996,0.477121255,0.77815125,0,0.602059991,0,0,0.477121255,0.301029996,0.602059991,0.477121255,0.301029996,0,0.602059991,0.477121255,0.77815125,0.301029996,0,0.301029996,0,0.698970004,2.602059991,2.190331698,2.374748346,1.041392685,0.477121255,0,0.301029996,0.301029996,0.301029996,0,0.301029996,0.301029996,0,0,0.301029996,0.301029996,0,0.301029996,0.477121255,1.748188027,2.276461804,0.477121255,1.69019608,1.748188027,0,0.477121255,0.477121255,1.51851394,0.301029996,0.477121255,0,0.301029996,0,0,0,0.477121255,0,0.477121255,0.301029996,0,0,0,0,0.477121255,0,0,0,0,0,0.301029996,0.301029996,0,0,0,0.301029996,0,0.477121255,0,0,0,0,0.301029996
OTU_14764,uncultured haliea sp. ,k__bacteria,p__proteobacteria,c__gammaproteobacteria,o__alteromonadales,f__alteromonadaceae,g__haliea,s__haliea spp.,0.77815125,0.301029996,0,0.477121255,0,0.477121255,0.602059991,0,0,0,0.301029996,0.84509804,0.301029996,0.301029996,0,0.477121255,0,0,0,0.602059991,0.477121255,0.698970004,1.113943352,0,0.301029996,0.301029996,0.301029996,0.77815125,0.954242509,0,0.698970004,0.477121255,0.77815125,0.84509804,1,0.477121255,0.84509804,0.698970004,0.903089987,0.301029996,1.361727836,1.301029996,2.764176132,2.167317335,0,0.301029996,0.602059991,0,0,0,0.602059991,0,0,0,0.301029996,0,0,0,0.954242509,0.903089987,0.301029996,0.77815125,1.255272505,0,0,2.257678575,1.079181246,1.176091259,0.301029996,0.301029996,0.301029996,0,0,0.301029996,0,0,0.602059991,0,0,0,0,0,0.301029996,0,0,0,0,0.477121255,0,0,0,0,0.301029996,0.477121255,0,0,0,0,0,0,0
OTU_14359,eu371935.1 lewinella persicus  ,k__bacteria,p__bacteroidetes,c__sphingobacteriia,o__sphingobacteriales,f__saprospiraceae,g__lewinella,s__lewinella persicus,0,0.477121255,0,0,0.301029996,0,0.301029996,0,0,0.301029996,0,0,0,0,0,0,0,0,0,0.301029996,1.176091259,1.556302501,0.77815125,1.176091259,0.301029996,1.903089987,1.278753601,1.924279286,0.954242509,1.255272505,1.707570176,1.792391689,0.84509804,1.146128036,2.190331698,1.041392685,2.206825876,0.477121255,0,0.698970004,0.602059991,0.301029996,0.84509804,0.477121255,1.51851394,0.84509804,1.176091259,1.431363764,0.301029996,0.301029996,0,0,0,0,0,0,0,0,0.301029996,0.477121255,0,0.301029996,0.301029996,0.698970004,0.903089987,0.698970004,0.301029996,0.301029996,0.698970004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_2064,porphyrobacter sp. m3t2b4 ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__sphingomonadales,f__erythrobacteraceae,g__porphyrobacter,s__porphyrobacter sp.,0.301029996,0.301029996,0.477121255,0.301029996,0.301029996,0,0.301029996,0.698970004,0,0,0.301029996,0.301029996,0.301029996,0.477121255,0,2.860338007,0.301029996,0.301029996,0.602059991,0.698970004,1.230448921,0.77815125,1.041392685,0.602059991,0,1.322219295,0.954242509,0.84509804,0.954242509,0.698970004,1.278753601,0.301029996,1,1.643452676,0.84509804,0,1.041392685,0.477121255,0.602059991,0.301029996,0.698970004,0.698970004,1.113943352,0.698970004,0,0,0.77815125,0,0.301029996,0,0.84509804,0,0.301029996,0.301029996,0,0,0,0.477121255,1.146128036,0.84509804,0.698970004,0.477121255,0.301029996,0,0.301029996,0.698970004,0.698970004,0,0,0,0,0.301029996,0,0,0.477121255,0,0,0,0,0,0,0,0,1.653212514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0
OTU_667,anaerococcus sp. sj_2013 ,k__bacteria,p__firmicutes,c__clostridia,o__clostridiales,f__peptoniphilaceae,g__anaerococcus,s__anaerococcus sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.954242509,0.477121255,2.305351369,2.630427875,0,0.698970004,0.602059991,1.079181246,0.84509804,0.84509804,1,1.672097858,1.929418926,1.414973348,1.278753601,1.113943352,0.903089987,0.477121255,0.301029996,0.301029996,0.954242509,0.477121255,0.301029996,0.698970004,0.301029996,0.602059991,0,0,0.602059991,0.301029996,0,0.77815125,0,0,0.698970004,0.301029996,0.477121255,1.86923172,0.477121255,1.973127854,0,1.792391689,1.380211242,2.359835482,0.602059991,0,0,0,0.301029996,0.77815125
OTU_3278,ay345490.1 lake waiau sediment clone w4b_b08  ,k__bacteria,p__actinobacteria,c__actinobacteria,o__actinomycetales,f__intrasporangiaceae,g__knoellia,s__knoellia subterranea,0.903089987,0.301029996,0,0.602059991,0,0.477121255,0,0,0.301029996,0.301029996,0.477121255,0.602059991,0,0.477121255,0,2.049218023,0,0,0.477121255,1.886490725,0.301029996,0,0.602059991,1.924279286,0,0.477121255,0,0,0.301029996,0,0,1.079181246,0,0.698970004,0.477121255,0.301029996,0,0,0,0.301029996,0.84509804,0.301029996,0,1.491361694,0,0,0.301029996,1.176091259,0.602059991,0.698970004,0.477121255,0.903089987,0.301029996,0.477121255,0.477121255,0.477121255,0.301029996,0,0.301029996,0.84509804,0.301029996,0.698970004,0.477121255,0.698970004,0,0.477121255,0.698970004,0.77815125,0,0,0.301029996,0,0.477121255,0.477121255,0,0,0.301029996,1,0,0.301029996,2.298853076,0.602059991,0,2.021189299,0,0.477121255,0,0,0,0.301029996,0,0,0,0,0,0.301029996,0,0,0,0,0.477121255
OTU_315,gq032567.1 topographical and temporal human skin microbiome skin volar forearm clone nbw908e11c1  ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhizobiales,f__bradyrhizobiaceae,g__afipia,s__afipia sp.,3.302979937,0.698970004,0,0.301029996,1.591064607,1.414973348,0,1.079181246,1,0.84509804,1.414973348,1.204119983,0.602059991,0.301029996,0.698970004,0.903089987,0.477121255,0.698970004,0.477121255,0.602059991,1.113943352,0.698970004,1,0.602059991,0.477121255,1.176091259,0.301029996,0.698970004,1,0.301029996,0.77815125,0.602059991,0.602059991,0.77815125,1.079181246,0.477121255,0.954242509,0.301029996,0.477121255,0,0.903089987,0.698970004,1,0.77815125,0.301029996,0.77815125,0.77815125,0.301029996,0.301029996,0,0.477121255,1.079181246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996
OTU_797,fluviimonas sp. hme9276 ,k__bacteria,p__bacteroidetes,c__cytophagia,o__cytophagales,f__cytophagaceae,g__fluviimonas,s__fluviimonas sp.,0.301029996,0.602059991,0.301029996,0.301029996,0.301029996,0.477121255,0,0,0,0,0,0.301029996,0,0,0,0.301029996,0,0,0.602059991,0.84509804,1.079181246,1.113943352,1.079181246,0.477121255,0.301029996,1.301029996,1,0.84509804,1.51851394,0.77815125,1.176091259,1.255272505,1.146128036,0.84509804,1.380211242,0,0.698970004,0,0.301029996,0.301029996,0.602059991,0.602059991,1.72427587,2.767897616,0.301029996,0.477121255,0.698970004,0,0.301029996,0,0.301029996,0,0,0,0,0,0.477121255,0,0.698970004,0,0.301029996,0.301029996,0.77815125,0.301029996,0.602059991,2.217483944,0.84509804,0.602059991,0.301029996,0.301029996,0.301029996,0.301029996,0,0,0,0,0.301029996,0,0,0,0,0,0.477121255,0,0,0,0,0,0,0,0,0,0,0.301029996,0,0.301029996,0,0,0,0.301029996,0
OTU_870,uncultured nitrosovibrio sp. ,k__bacteria,p__proteobacteria,c__betaproteobacteria,o__nitrosomonadales,f__nitrosomonadaceae,g__nitrosovibrio,s__nitrosovibrio spp.,0.698970004,0.477121255,0.477121255,0,0.301029996,0,0,0,0,0.301029996,0.301029996,0,0.477121255,0.301029996,0.477121255,0.301029996,0,0,0.477121255,0.301029996,0.84509804,1.72427587,2.033423755,0.602059991,0.903089987,1.568201724,0.477121255,2.004321374,1.662757832,1.113943352,1.176091259,1.556302501,0.77815125,2.225309282,2.127104798,0.301029996,2.021189299,0.698970004,0.602059991,0,0.602059991,0,1.204119983,1.176091259,0.301029996,0.301029996,0.477121255,0.301029996,0.301029996,0,0.301029996,0,0,0.301029996,0,0,0,0,0.301029996,0,0,0,0,0,1.079181246,0.301029996,1.146128036,1,0,0,0,0,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_812,mesorhizobium sp. map_14 ,k__bacteria,p__proteobacteria,c__alphaproteobacteria,o__rhizobiales,f__phyllobacteriaceae,g__mesorhizobium,s__mesorhizobium sp.,0.602059991,0,0,0.477121255,0.698970004,0.301029996,0.301029996,0.301029996,0,0.477121255,0,0.477121255,0.301029996,2.619093331,0,0.602059991,0,0,0,1.431363764,1.204119983,0.301029996,0.954242509,0.301029996,0.301029996,1.204119983,0.477121255,1.041392685,1.591064607,0,1,0.954242509,1,1.342422681,1.230448921,0.602059991,0.84509804,0.301029996,0.477121255,0.477121255,0.84509804,0.477121255,1.698970004,1,0,0.301029996,0.602059991,0.301029996,0,0.84509804,0.301029996,0.301029996,0,0.477121255,0,1.204119983,0,0,0.477121255,0,0.301029996,0,0.301029996,0.477121255,0,0.77815125,0.954242509,0.903089987,0,0,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0,0,0,1.176091259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_595,uncultured lewinella sp. ,k__bacteria,p__bacteroidetes,c__sphingobacteriia,o__sphingobacteriales,f__saprospiraceae,g__lewinella,s__lewinella spp.,0.477121255,0,0,0,0,0.477121255,0,0.301029996,0,0,0,0,0.477121255,0.477121255,0,0,0.301029996,0.301029996,0.301029996,0.477121255,1.278753601,1.301029996,1.51851394,0.477121255,0.301029996,1.397940009,1.079181246,0.954242509,0.602059991,1.176091259,1.505149978,1.462397998,2.669316881,0.698970004,1.568201724,0.477121255,1.431363764,0,0.301029996,0.301029996,0.903089987,0.602059991,0.903089987,0.77815125,0.77815125,2.012837225,0.84509804,2.117271296,0.301029996,0,0,0.301029996,0,0,0,0,0,0,0.602059991,0.301029996,0.301029996,0,0,0.301029996,0.301029996,1.447158031,1.204119983,0,0,0,0,0,0,0,0,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996
OTU_13535,nosocomiicoccus sp. np2 ,k__bacteria,p__firmicutes,c__bacilli,o__bacillales,f__staphylococcaceae,g__nosocomiicoccus,s__nosocomiicoccus sp.,0.77815125,0,0.301029996,0.301029996,0,0,0.301029996,0,0,0,0,0.602059991,0,0.301029996,0.301029996,0,0.477121255,0.301029996,0,0,0,1.924279286,0,0,0.477121255,0,0,0,0,0,0,0,0.301029996,0,0.301029996,0,0,0,0,0.301029996,0,0.301029996,0,0,0,0,0,0,0.301029996,0.477121255,0.301029996,0.602059991,0.301029996,0.301029996,0.301029996,0.698970004,0.77815125,0.903089987,2.10720997,1.716003344,1.278753601,1.230448921,1.86332286,0.477121255,1.361727836,1.322219295,1.146128036,1.322219295,1.255272505,0.602059991,0.698970004,0,1.230448921,0.602059991,0.698970004,0.301029996,0.698970004,0,0.301029996,0.698970004,0.477121255,0.77815125,0.698970004,0,0,0,0.602059991,0.301029996,0,0.301029996,0.698970004,0,0,0.477121255,0.602059991,0.301029996,0,0,0,0,0.301029996
OTU_661,uncultured haliea sp. ,k__bacteria,p__proteobacteria,c__gammaproteobacteria,o__alteromonadales,f__alteromonadaceae,g__haliea,s__haliea spp.,0.84509804,0.698970004,0,0.602059991,0.477121255,0.301029996,0.698970004,0.477121255,0.301029996,0.477121255,0.301029996,0.602059991,0.602059991,0.602059991,0.477121255,0.602059991,0.602059991,0.301029996,0.84509804,0.77815125,0.954242509,0.301029996,1.380211242,0.477121255,0.77815125,0.698970004,0.301029996,1.113943352,1.146128036,0.698970004,1.079181246,1,1.041392685,0.698970004,1.041392685,0.903089987,1,0.301029996,0.954242509,1,1.568201724,1.146128036,3.005609445,2.045322979,0.477121255,0.602059991,0.77815125,0.477121255,0,0.602059991,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU_1033,uncultured saccharophagus sp. ,k__bacteria,p__proteobacteria,c__gammaproteobacteria,o__alteromonadales,f__alteromonadaceae,g__saccharophagus,s__saccharophagus spp.,0.301029996,0,0,0.698970004,0.301029996,0,0.77815125,0,0.301029996,0,0,0.477121255,0.477121255,0,0,0.301029996,0,0.301029996,0.602059991,1,0.698970004,0,0.77815125,0.301029996,0.477121255,0.77815125,0.301029996,0.477121255,2.606381365,0.301029996,0.602059991,0.301029996,0.602059991,0.301029996,0.477121255,0,0.301029996,0,1.812913357,0.602059991,1.255272505,0.903089987,1.230448921,0,0.301029996,0.301029996,0.301029996,0.301029996,0,0.301029996,0,0.301029996,0,0,0.301029996,0,0,0.301029996,2.049218023,0.477121255,0.477121255,1.653212514,1.612783857,0.477121255,0.477121255,0.903089987,1.633468456,0.602059991,0.77815125,0,0.477121255,0,0.477121255,0,0,0,0,0.301029996,0,0,0.301029996,0,0.698970004,0,0,0,0,0,0,0.602059991,0,0.477121255,0,0.301029996,0.477121255,0,0,0,0,0.301029996,0
OTU_803,leptolyngbya sp. bl0902 ,k__bacteria,p__cyanobacteria,c__cyanobacteria,o__oscillatoriales,f__oscillatoriales,g__leptolyngbya,s__leptolyngbya sp.,0,0.301029996,0,0,0.301029996,0.301029996,0.301029996,0,0,0,0,0.301029996,0,0.301029996,0.301029996,0,0,0,0.477121255,0.77815125,0.602059991,0.477121255,1.176091259,0,0,0.84509804,0.602059991,0.77815125,0.77815125,0.477121255,0.954242509,0.301029996,0.477121255,0.77815125,0.602059991,0.477121255,0.602059991,0,0,0.301029996,2.100370545,2.260071388,0.602059991,0.477121255,0.477121255,0.477121255,0,0.698970004,0,0.477121255,0,0.477121255,0,0,0.301029996,0,0.698970004,0.301029996,0.77815125,0,0.301029996,2.029383778,1.959041392,0.602059991,0.602059991,0.84509804,2.361727836,0.301029996,0.602059991,0,0.301029996,0.301029996,0,0,0.477121255,0.301029996,0,0,0,0.301029996,0,0,0.477121255,0,0,0,0,0,0.301029996,0.301029996,0.477121255,0,0,0.84509804,0.301029996,0.301029996,0.301029996,0,0,0,0.301029996
